,Run,Rerun,CamCol,DAOPHOTID,ra,dec,x_u,y_u,u,uErr,chi_u,sharp_u,flag_u,x_g,y_g,g,gErr,chi_g,sharp_g,flag_g,x_r,y_r,r,rErr,chi_r,sharp_r,flag_r,x_i,y_i,i,iErr,chi_i,sharp_i,flag_i,x_z,y_z,z,zErr,chi_z,sharp_z,flag_z
83,2141,40,4,239,151.37862904,0.09526922,946.803,303.366,22.485,0.327,0.39,0.42,0,944.214,306.679,21.071,0.042,0.98,-0.11,0,943.023,296.334,20.424,0.033,0.97,0.05,0,943.012,299.035,20.172,0.042,0.88,0.07,0,942.485,302.857,20.232,0.209,0.69,-0.86,0
84,2141,40,4,191,151.37864176,0.07775422,787.664,303.502,22.251,0.353,0.52,0.59,0,784.896,306.792,21.144,0.055,1.22,0.28,0,783.779,296.488,20.634,0.043,1.07,0.1,0,783.732,299.149,20.361,0.037,0.68,-0.03,0,783.207,302.992,20.295,0.173,0.54,0.34,0
85,2141,40,4,273,151.37870294,0.11585937,1133.887,304.011,21.015,0.103,0.49,-0.3,0,1131.508,307.352,18.879,0.011,1.08,-0.02,0,1130.23,296.959,18.011,0.011,1.15,0.03,0,1130.262,299.707,17.678,0.011,0.84,-0.04,0,1129.733,303.503,17.515,0.02,0.69,0.01,0
86,2141,40,4,107,151.37872056,0.06414462,9999.99,9999.99,99.999,9.999,9.99,9.99,9,661.11,307.505,21.974,0.085,0.93,0.05,0,660.049,297.233,21.35,0.087,1.2,-0.15,0,659.975,299.863,20.999,0.086,0.93,-0.03,0,659.451,303.723,21.028,0.335,0.51,-0.07,0
87,2141,40,4,180,151.37877283,0.07609807,9999.99,9999.99,99.999,9.999,9.99,9.99,9,769.833,307.983,21.556,0.07,1.06,0.06,0,768.722,297.683,21.086,0.053,0.9,0.24,0,768.673,300.341,20.727,0.064,0.87,-0.02,0,768.148,304.186,20.429,0.2,0.55,0.01,0
88,2141,40,4,200,151.37878413,0.08014894,9999.99,9999.99,99.999,9.999,9.99,9.99,9,806.679,308.087,21.331,0.057,1.09,0.13,0,805.551,297.777,20.872,0.058,1.2,0.06,0,805.51,300.444,20.759,0.07,0.92,0.26,0,804.984,304.284,21.051,0.393,0.57,0.19,0
89,2141,40,4,4,151.37904007,-0.00694941,9999.99,9999.99,99.999,9.999,9.99,9.99,9,14.679,310.365,22.638,0.175,1.07,0.21,0,13.917,300.26,21.231,0.057,0.9,0.08,0,13.698,302.727,20.083,0.04,0.89,0.01,0,13.18,306.677,19.424,0.116,0.68,-0.46,0
90,2141,40,4,147,151.37937815,0.07146727,730.542,310.201,21.254,0.13,0.47,0.37,0,727.712,313.483,19.215,0.015,1.14,-0.11,0,726.621,303.195,18.416,0.01,0.92,-0.03,0,726.562,305.841,18.059,0.013,0.83,-0.04,0,726.038,309.693,17.86,0.023,0.6,-0.01,0
91,2141,40,4,33,151.37965954,0.01864802,9999.99,9999.99,99.999,9.999,9.99,9.99,9,247.371,316.017,20.553,0.032,1.09,-0.15,0,246.503,305.853,19.377,0.016,0.92,-0.11,0,246.336,308.377,18.925,0.019,0.9,-0.01,0,245.816,312.296,18.636,0.045,0.58,0.05,0
92,2141,40,4,145,151.37971224,0.07137213,729.677,313.237,21.451,0.142,0.42,-0.32,0,726.846,316.519,20.055,0.026,1.08,-0.13,0,725.756,306.232,19.356,0.018,0.9,-0.02,0,725.697,308.877,19.021,0.023,0.91,-0.08,0,725.173,312.729,18.839,0.055,0.61,-0.07,0
93,2141,40,4,177,151.37973435,0.07562336,9999.99,9999.99,99.999,9.999,9.99,9.99,9,765.514,316.721,21.908,0.085,1.0,0.42,0,764.406,306.424,21.502,0.089,1.08,0.34,0,764.355,309.079,21.307,0.086,0.7,0.22,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
94,2141,40,4,290,151.37993184,0.13079817,1269.619,315.158,17.232,0.008,0.62,-0.03,0,1267.392,318.52,15.909,0.007,1.67,0.0,0,1266.052,308.095,15.472,0.003,0.62,0.01,0,1266.115,310.875,15.316,0.004,0.52,0.0,0,1265.587,314.653,15.282,0.013,1.47,-0.14,0
95,2141,40,4,215,151.38005248,0.08426971,9999.99,9999.99,99.999,9.999,9.99,9.99,9,844.16,319.614,21.665,0.063,0.92,-0.1,0,843.016,309.297,21.038,0.048,0.84,-0.19,0,842.984,311.971,20.905,0.074,0.86,-0.04,0,842.46,315.808,20.684,0.324,0.68,-0.48,0
96,2141,40,4,351,151.38040078,0.18894586,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1796.212,322.787,21.061,0.048,1.13,1.02,0,1794.628,312.226,20.253,0.062,2.03,0.97,0,1794.81,315.139,19.856,0.06,1.55,0.56,0,1794.279,318.844,19.637,0.149,0.71,0.21,0
97,2141,40,4,361,151.38049157,0.19561879,1858.449,320.163,13.215,0.005,1.28,-0.02,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1854.934,319.662,11.742,0.008,1.78,-0.04,0
98,2141,40,4,137,151.38065082,0.07067136,723.309,321.768,22.042,0.272,0.48,0.05,0,720.472,325.049,20.81,0.035,0.99,-0.16,0,719.385,314.765,20.639,0.047,1.14,-0.07,0,719.325,317.407,20.517,0.06,0.95,0.26,0,718.803,321.261,20.386,0.227,0.64,0.33,0
99,2141,40,4,66,151.38087664,0.04568092,9999.99,9999.99,99.999,9.999,9.99,9.99,9,493.184,327.093,20.498,0.025,0.89,-0.13,0,492.203,316.868,19.07,0.014,0.94,-0.02,0,492.091,319.453,18.109,0.012,0.79,-0.01,0,491.572,323.338,17.563,0.021,0.69,-0.06,0
100,2141,40,4,170,151.38122178,0.07436913,756.904,326.952,21.973,0.223,0.41,0.59,0,754.104,330.238,20.752,0.037,1.1,-0.1,0,753.003,319.947,20.148,0.03,1.03,0.01,0,752.95,322.596,19.799,0.035,0.96,0.02,0,752.429,326.446,19.744,0.105,0.54,0.57,0
101,2141,40,4,209,151.38131243,0.08181508,9999.99,9999.99,99.999,9.999,9.99,9.99,9,821.832,331.064,21.319,0.049,0.94,-0.42,0,820.699,320.755,20.612,0.04,0.97,0.22,0,820.662,323.422,20.41,0.043,0.76,-0.1,0,820.14,327.262,20.344,0.232,0.68,0.42,0
102,2141,40,4,192,151.38140304,0.07793462,789.298,328.595,22.069,0.267,0.46,0.03,0,786.535,331.886,20.595,0.029,0.96,0.07,0,785.419,321.587,20.294,0.032,1.0,0.06,0,785.373,324.245,20.264,0.044,0.86,-0.2,0,784.852,328.09,20.081,0.193,0.72,-0.08,0
103,2141,40,4,158,151.38143734,0.07269151,741.662,328.913,21.621,0.188,0.49,-0.09,0,738.845,332.197,20.224,0.024,1.07,0.02,0,737.751,321.91,20.089,0.026,0.94,0.22,0,737.695,324.556,20.08,0.048,1.08,0.06,0,737.174,328.408,19.857,0.141,0.65,-0.75,0
104,2141,40,4,146,151.38154727,0.07137874,729.734,329.914,21.047,0.134,0.58,-0.1,0,726.904,333.196,18.819,0.011,1.13,-0.08,0,725.816,322.912,17.846,0.008,0.93,0.01,0,725.757,325.555,17.463,0.01,0.83,-0.03,0,725.236,329.408,17.236,0.015,0.6,0.01,0
105,2141,40,4,150,151.38218092,0.07217125,9999.99,9999.99,99.999,9.999,9.99,9.99,9,734.113,338.955,22.21,0.115,1.03,-0.89,0,733.021,328.67,21.813,0.083,0.76,0.29,0,732.964,331.314,21.963,0.188,0.84,-0.05,0,732.445,335.167,20.869,0.327,0.58,0.08,0
106,2141,40,4,46,151.38240889,0.02925848,347.102,337.785,21.044,0.156,0.6,0.47,0,343.844,341.01,20.206,0.073,3.28,1.75,0,342.933,330.826,20.093,0.093,3.41,1.59,0,342.788,333.371,20.075,0.119,2.7,1.22,0,342.273,337.279,20.059,0.244,0.87,1.97,0
107,2141,40,4,123,151.38254179,0.06802996,9999.99,9999.99,99.999,9.999,9.99,9.99,9,696.444,342.233,21.585,0.066,1.01,-0.16,0,695.371,331.959,21.241,0.074,1.1,0.48,0,695.305,334.593,20.942,0.087,0.98,0.17,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
108,2141,40,4,166,151.3826319,0.07372557,751.055,339.768,22.209,0.306,0.46,-0.77,0,748.25,343.054,20.83,0.035,0.95,0.06,0,747.152,332.766,20.237,0.034,1.12,0.24,0,747.098,335.413,19.992,0.039,0.95,0.01,0,746.579,339.264,19.735,0.119,0.61,0.14,0
109,2141,40,4,142,151.38271581,0.07124841,728.549,340.533,21.508,0.169,0.48,0.2,0,725.718,343.815,19.73,0.017,1.0,0.04,0,724.631,333.534,19.027,0.011,0.78,-0.02,0,724.572,336.174,18.715,0.016,0.82,0.04,0,724.054,340.029,18.575,0.043,0.62,-0.11,0
110,2141,40,4,255,151.3828061,0.10478415,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1030.761,344.64,21.23,0.045,0.94,-0.08,0,1029.533,334.281,20.818,0.055,1.17,0.22,0,1029.543,336.998,20.396,0.044,0.79,0.06,0,1029.022,340.811,20.128,0.176,0.63,-0.39,0
111,2141,40,4,249,151.38295261,0.09802804,971.864,342.653,19.93,0.038,0.44,0.16,0,969.306,345.972,17.29,0.009,1.59,-0.04,0,968.106,335.628,16.084,0.007,1.23,0.01,0,968.102,338.33,15.629,0.006,0.66,-0.01,0,967.582,342.151,15.383,0.007,0.74,0.03,0
112,2141,40,4,384,151.38315867,0.21424843,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2026.233,347.856,19.431,0.012,0.86,-0.09,0,2024.546,337.242,18.085,0.009,0.94,0.02,0,2024.78,340.209,17.391,0.007,0.59,0.0,0,2024.251,343.884,16.955,0.08,3.3,-1.28,0
113,2141,40,4,203,151.38348247,0.08095113,9999.99,9999.99,99.999,9.999,9.99,9.99,9,813.971,350.784,22.026,0.097,1.03,0.49,0,812.844,340.482,21.563,0.099,1.14,0.47,0,812.805,343.144,21.36,0.126,0.98,0.12,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
114,2141,40,4,144,151.38366315,0.07130781,9999.99,9999.99,99.999,9.999,9.99,9.99,9,726.257,352.425,22.311,0.126,1.04,-0.46,0,725.171,342.145,21.518,0.101,1.2,-0.25,0,725.112,344.785,21.264,0.098,0.84,-0.16,0,724.595,348.64,20.767,0.332,0.65,-0.05,0
115,2141,40,4,287,151.38459001,0.1284694,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1246.205,360.854,22.746,0.157,0.88,-0.07,0,1244.879,350.442,21.2,0.068,1.07,-0.14,0,1244.937,353.211,19.934,0.025,0.62,0.0,0,1244.417,356.995,19.19,0.083,0.67,-0.1,0
116,2141,40,4,109,151.38460218,0.06535035,9999.99,9999.99,99.999,9.999,9.99,9.99,9,672.071,360.957,21.737,0.074,1.0,0.06,0,671.01,350.693,21.286,0.062,0.9,0.13,0,670.939,353.318,20.941,0.075,0.84,-0.12,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
117,2141,40,4,156,151.38475997,0.07261499,9999.99,9999.99,99.999,9.999,9.99,9.99,9,738.147,362.393,22.383,0.14,1.09,-0.69,0,737.055,352.112,21.872,0.11,0.96,-0.33,0,737.0,354.753,21.797,0.183,0.97,-0.05,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
118,2141,40,4,133,151.38489875,0.07001946,9999.99,9999.99,99.999,9.999,9.99,9.99,9,714.538,363.653,21.136,0.05,1.11,-0.18,0,713.458,353.379,20.511,0.035,0.94,-0.18,0,713.397,356.014,20.19,0.046,0.95,-0.13,0,712.882,359.871,20.059,0.172,0.66,0.59,0
119,2141,40,4,55,151.38504099,0.03872389,433.073,361.696,20.593,0.096,0.55,-0.84,0,429.913,364.935,18.139,0.007,0.98,-0.09,0,428.965,354.734,17.071,0.005,0.69,-0.01,0,428.84,357.297,16.686,0.006,0.58,-0.01,0,428.327,361.194,16.446,0.009,0.64,-0.07,0
120,2141,40,4,114,151.38515265,0.06662137,9999.99,9999.99,99.999,9.999,9.99,9.99,9,683.63,365.96,22.038,0.095,0.98,0.48,0,682.565,355.694,21.81,0.112,1.03,-0.06,0,682.496,358.321,21.443,0.124,0.9,-0.55,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
121,2141,40,4,136,151.38539754,0.07043546,9999.99,9999.99,99.999,9.999,9.99,9.99,9,718.322,368.187,21.409,0.063,1.12,-0.15,0,717.24,357.912,20.879,0.049,0.94,-0.37,0,717.18,360.548,20.538,0.063,0.99,-0.2,0,716.666,364.405,20.444,0.266,0.71,-1.2,0
122,2141,40,4,368,151.38566374,0.201721,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1912.353,370.619,22.499,0.133,0.94,-0.13,0,1910.721,360.038,21.054,0.053,0.94,-0.06,0,1910.929,362.973,20.131,0.04,0.86,-0.12,0,1910.405,366.666,19.594,0.135,0.64,-0.58,0
123,2141,40,4,99,151.38574632,0.06145488,9999.99,9999.99,99.999,9.999,9.99,9.99,9,636.639,371.354,21.842,0.074,0.91,0.06,0,635.596,361.101,21.34,0.062,0.86,0.15,0,635.518,363.715,21.193,0.084,0.76,0.43,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
124,2141,40,4,178,151.38581703,0.07564947,768.53,368.71,21.809,0.184,0.41,0.22,0,765.746,372.0,20.206,0.024,1.08,0.09,0,764.643,361.714,19.594,0.018,0.91,0.09,0,764.594,364.36,19.27,0.022,0.84,0.02,0,764.08,368.212,19.2,0.076,0.63,0.32,0
125,2141,40,4,154,151.38599706,0.07258717,740.707,370.35,22.027,0.277,0.49,-0.45,0,737.892,373.635,20.63,0.032,1.04,0.08,0,736.802,363.357,20.322,0.034,1.05,-0.04,0,736.747,365.996,20.277,0.056,1.09,0.17,0,736.233,369.852,20.278,0.181,0.56,-0.62,0
126,2141,40,4,21,151.38605876,0.01009369,173.044,370.965,20.028,0.08,0.7,0.27,0,169.594,374.166,18.815,0.057,5.86,1.76,0,168.767,364.034,18.253,0.076,7.54,1.58,0,168.583,366.53,17.906,0.088,6.27,1.03,0,168.074,370.464,17.736,0.059,1.54,0.82,0
127,2141,40,4,78,151.38607699,0.05386739,570.637,371.097,18.068,0.014,0.66,-0.1,0,567.631,374.357,16.941,0.007,1.32,0.06,0,566.62,364.122,16.537,0.007,1.03,0.04,0,566.526,366.719,16.394,0.007,0.72,0.01,0,566.014,370.598,16.352,0.008,0.59,-0.01,0
128,2141,40,4,186,151.38642657,0.0768738,779.653,374.248,21.928,0.228,0.46,-0.4,0,776.882,377.54,20.321,0.025,1.01,-0.04,0,775.774,367.252,19.668,0.018,0.87,-0.03,0,775.728,369.9,19.358,0.022,0.8,0.08,0,775.214,373.751,19.095,0.077,0.7,-0.1,0
129,2141,40,4,138,151.38654762,0.07088436,9999.99,9999.99,99.999,9.999,9.99,9.99,9,722.404,378.639,21.735,0.068,0.92,0.16,0,721.321,368.365,21.405,0.087,1.15,-0.06,0,721.262,371.0,21.082,0.095,0.95,-0.23,0,720.75,374.858,21.022,0.38,0.58,0.95,0
130,2141,40,4,360,151.38663748,0.19556294,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1856.368,379.466,20.67,0.033,1.07,-0.35,0,1854.762,368.902,19.141,0.014,0.89,0.0,0,1854.958,371.821,18.278,0.016,1.0,-0.01,0,1854.437,375.523,17.696,0.053,1.35,-0.74,0
131,2141,40,4,316,151.38684997,0.15517846,1491.11,377.996,21.833,0.233,0.51,1.59,0,1489.136,381.393,20.981,0.1,2.53,2.47,0,1487.699,370.923,20.284,0.111,3.6,1.65,0,1487.813,373.75,20.027,0.115,2.66,1.08,0,1487.294,377.502,19.432,0.098,0.61,0.69,0
132,2141,40,4,323,151.38692458,0.16404913,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1569.81,382.071,22.84,0.235,1.2,0.69,0,1568.337,371.581,21.046,0.046,0.84,0.04,0,1568.468,374.428,20.275,0.033,0.64,-0.04,0,1567.949,378.169,19.823,0.154,0.67,0.02,0
133,2141,40,4,183,151.38697033,0.07671068,778.169,379.19,21.649,0.18,0.46,0.19,0,775.397,382.482,19.721,0.016,0.95,0.02,0,774.291,372.195,19.056,0.013,0.87,0.11,0,774.243,374.843,18.735,0.019,0.97,0.03,0,773.731,378.694,18.547,0.034,0.51,0.03,0
134,2141,40,4,167,151.38716407,0.07391501,752.769,380.954,21.581,0.15,0.4,0.05,0,749.969,384.242,20.208,0.021,0.89,-0.14,0,748.874,373.962,19.531,0.017,0.91,-0.03,0,748.821,376.603,19.198,0.023,0.94,-0.1,0,748.309,380.457,19.04,0.06,0.57,-0.01,0
135,2141,40,4,181,151.38783207,0.07623597,773.855,387.022,21.603,0.141,0.38,-0.25,0,771.078,390.312,19.61,0.015,0.97,-0.04,0,769.975,380.029,18.807,0.014,1.06,0.08,0,769.927,382.674,18.502,0.017,0.96,-0.03,0,769.416,386.526,18.328,0.028,0.51,0.12,0
136,2141,40,4,132,151.38795338,0.06996569,9999.99,9999.99,99.999,9.999,9.99,9.99,9,714.046,391.414,21.351,0.065,1.21,0.04,0,712.969,381.145,20.787,0.041,0.9,0.2,0,712.908,383.776,20.515,0.044,0.71,-0.04,0,712.398,387.636,20.448,0.24,0.64,-0.74,0
137,2141,40,4,184,151.38803472,0.07671553,778.212,388.862,22.312,0.318,0.44,-0.7,0,775.44,392.154,21.313,0.05,0.93,0.26,0,774.335,381.87,20.983,0.066,1.19,0.71,0,774.288,384.516,20.603,0.076,1.13,0.28,0,773.777,388.367,20.433,0.253,0.68,0.38,0
138,2141,40,4,115,151.3883095,0.06662711,9999.99,9999.99,99.999,9.999,9.99,9.99,9,683.68,394.65,21.506,0.07,1.15,0.05,0,682.617,384.389,21.007,0.061,1.11,-0.06,0,682.549,387.012,20.76,0.068,0.89,0.01,0,682.04,390.876,20.646,0.258,0.56,0.02,0
139,2141,40,4,111,151.38835454,0.06585263,679.518,391.782,21.474,0.15,0.45,0.34,0,676.636,395.059,19.838,0.016,0.93,0.02,0,675.576,384.8,19.118,0.013,0.87,0.01,0,675.507,387.421,18.798,0.015,0.73,0.0,0,674.997,391.287,18.674,0.043,0.56,-0.04,0
140,2141,40,4,219,151.38840196,0.08506708,9999.99,9999.99,99.999,9.999,9.99,9.99,9,851.406,395.493,20.969,0.033,0.83,0.07,0,850.265,385.19,20.384,0.036,1.09,-0.14,0,850.236,387.854,20.082,0.037,0.84,0.04,0,849.725,391.696,19.801,0.152,0.74,-0.19,0
141,2141,40,4,189,151.38889152,0.07721952,782.79,396.648,21.831,0.199,0.43,-0.25,0,780.024,399.941,20.622,0.036,1.2,-0.06,0,778.917,389.657,20.305,0.041,1.31,-0.03,0,778.871,392.303,20.127,0.037,0.81,0.05,0,778.362,396.154,19.793,0.116,0.55,0.2,0
142,2141,40,4,173,151.38928541,0.07459247,758.921,400.231,21.989,0.216,0.4,-0.18,0,756.128,403.52,20.729,0.034,1.05,0.17,0,755.033,393.243,20.467,0.032,0.89,0.01,0,754.981,395.882,20.241,0.04,0.79,0.06,0,754.473,399.737,20.689,0.268,0.57,0.38,0
143,2141,40,4,250,151.38929102,0.10140004,1002.492,400.249,19.818,0.046,0.61,0.01,0,999.973,403.574,19.644,0.017,1.07,0.07,0,998.764,393.235,19.364,0.018,1.07,0.14,0,998.768,395.935,19.328,0.025,0.94,0.17,0,998.257,399.757,19.339,0.091,0.66,0.61,0
144,2141,40,4,165,151.38938035,0.073667,9999.99,9999.99,99.999,9.999,9.99,9.99,9,747.711,404.383,21.805,0.084,1.08,-0.15,0,746.619,394.108,21.388,0.075,1.0,0.11,0,746.566,396.745,21.011,0.088,0.94,0.11,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
145,2141,40,4,68,151.38996154,0.04806358,517.906,406.404,22.284,0.3,0.41,0.43,0,514.844,409.657,22.305,0.14,1.17,-0.71,0,513.861,399.443,22.137,0.143,0.98,-0.67,0,513.755,402.021,21.623,0.163,1.02,-0.55,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
146,2141,40,4,148,151.39093242,0.07171474,732.773,415.202,21.756,0.207,0.46,-0.84,0,729.953,418.488,20.657,0.033,1.08,0.19,0,728.87,408.22,20.35,0.037,1.13,0.01,0,728.814,410.851,20.256,0.044,0.87,0.17,0,728.308,414.711,20.275,0.186,0.58,0.46,0
147,2141,40,4,169,151.39171345,0.07428638,756.137,422.296,21.644,0.174,0.45,-0.01,0,753.343,425.586,20.683,0.032,0.96,-0.21,0,752.25,415.314,20.341,0.026,0.8,0.04,0,752.199,417.949,20.197,0.037,0.76,-0.05,0,751.694,421.806,20.2,0.198,0.66,-0.23,0
148,2141,40,4,226,151.39203849,0.08699488,871.602,425.235,21.668,0.182,0.47,0.51,0,868.938,428.542,19.974,0.019,0.98,0.09,0,867.792,418.241,19.258,0.017,1.04,0.0,0,867.767,420.905,18.962,0.019,0.89,0.01,0,867.262,424.747,18.723,0.056,0.71,-0.03,0
149,2141,40,4,357,151.39233232,0.19214723,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1825.308,431.22,21.997,0.111,1.2,1.02,0,1823.721,420.674,20.373,0.046,1.4,0.6,0,1823.911,423.578,19.745,0.057,1.61,0.47,0,1823.398,427.287,19.261,0.08,0.55,0.21,0
150,2141,40,4,175,151.39245177,0.07478982,9999.99,9999.99,99.999,9.999,9.99,9.99,9,757.921,432.296,20.345,0.028,1.15,-0.28,0,756.827,422.024,18.98,0.012,0.86,-0.02,0,756.777,424.659,18.201,0.01,0.65,0.01,0,756.273,428.517,17.849,0.026,0.66,-0.07,0
151,2141,40,4,190,151.39317829,0.0775558,785.839,435.604,21.753,0.193,0.45,-1.65,0,783.079,438.899,20.591,0.027,0.91,-0.24,0,781.974,428.622,20.092,0.024,0.87,0.0,0,781.93,431.263,19.84,0.034,0.91,0.02,0,781.427,435.117,19.76,0.122,0.61,-0.4,0
152,2141,40,4,355,151.39328531,0.19139756,1820.094,436.432,22.398,0.389,0.45,1.24,0,1818.491,439.881,22.574,0.162,1.08,2.21,0,1816.908,429.338,21.051,0.086,1.45,1.12,0,1817.097,432.239,20.325,0.084,1.46,0.76,0,1816.586,435.95,19.62,0.122,0.59,0.49,0
153,2141,40,4,112,151.39365204,0.06586081,679.584,439.923,21.568,0.16,0.43,-0.28,0,676.706,443.202,20.581,0.029,0.96,0.0,0,675.65,432.953,20.287,0.031,0.99,0.02,0,675.582,435.567,20.119,0.046,1.02,-0.01,0,675.081,439.436,20.436,0.221,0.59,0.77,0
154,2141,40,4,230,151.39392306,0.08984885,897.531,442.358,21.131,0.122,0.51,0.89,0,894.896,445.67,19.032,0.071,6.42,2.18,0,893.74,435.365,17.92,0.083,9.27,1.6,0,893.721,438.034,17.46,0.093,7.57,0.95,0,893.219,441.873,17.389,0.067,2.52,1.07,0
155,2141,40,4,126,151.39433002,0.06857948,704.283,446.081,21.268,0.152,0.55,0.55,0,701.433,449.364,19.722,0.018,1.08,0.01,0,700.366,439.11,19.033,0.014,0.94,0.01,0,700.304,441.729,18.696,0.014,0.76,-0.01,0,699.803,445.595,18.584,0.049,0.68,-0.24,0
156,2141,40,4,383,151.3943525,0.21385568,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2022.654,449.585,21.78,0.078,1.06,0.44,0,2020.977,438.992,21.157,0.073,1.13,0.75,0,2021.212,441.943,20.951,0.085,0.94,0.45,0,9999.99,9999.99,99.999,9.999,9.99,9.99,9
157,2141,40,4,260,151.39549511,0.10921227,1073.466,456.62,20.369,0.06,0.48,0.51,0,1071.029,459.958,19.158,0.011,0.95,0.0,0,1069.793,449.611,18.616,0.014,1.16,0.06,0,1069.814,452.321,18.392,0.014,0.85,0.07,0,1069.313,456.138,18.296,0.043,0.73,-0.26,0
158,2141,40,4,277,151.3959693,0.11851491,1157.99,460.917,21.961,0.243,0.49,1.21,0,1155.648,464.268,19.991,0.04,2.05,1.1,0,1154.373,453.9,18.919,0.053,3.92,1.06,0,1154.413,456.631,18.491,0.055,3.16,0.67,0,1153.912,460.436,18.246,0.048,0.9,0.68,0
159,2141,40,4,322,151.39634402,0.16378034,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1567.358,467.674,20.828,0.056,1.6,1.26,0,1565.893,457.202,19.776,0.073,3.33,1.18,0,1566.026,460.036,19.342,0.08,2.92,0.86,0,1565.522,463.784,19.022,0.092,0.83,1.03,0
160,2141,40,4,101,151.39705146,0.06195679,644.111,470.82,21.787,0.199,0.44,0.56,0,641.195,474.095,20.388,0.026,1.03,0.06,0,640.158,463.861,20.206,0.031,1.06,0.23,0,640.083,466.461,20.09,0.038,0.86,0.08,0,639.587,470.338,20.184,0.2,0.67,0.9,0
161,2141,40,4,364,151.39710323,0.20038509,1901.707,471.117,21.941,0.325,0.56,-1.18,0,1900.199,474.579,19.601,0.014,0.92,-0.04,0,1898.581,464.023,18.134,0.007,0.7,0.01,0,1898.789,466.939,17.392,0.008,0.68,0.02,0,1898.283,470.642,16.834,0.042,2.09,-0.57,0
162,2141,40,4,74,151.39762588,0.05215888,9999.99,9999.99,99.999,9.999,9.99,9.99,9,552.082,479.312,22.312,0.101,0.84,-0.31,0,551.088,469.102,21.718,0.116,1.12,0.28,0,550.992,471.679,21.359,0.11,0.87,0.18,0,550.498,475.569,20.652,0.279,0.6,0.16,0
163,2141,40,4,304,151.3976718,0.14423736,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1389.615,479.74,22.596,0.143,0.92,-0.17,0,1388.233,469.316,21.295,0.074,1.09,-0.14,0,1388.326,472.103,20.03,0.029,0.67,-0.01,0,1387.825,475.877,19.609,0.115,0.63,0.26,0
164,2141,40,4,380,151.39810081,0.21195641,9999.99,9999.99,99.999,9.999,9.99,9.99,9,2005.386,483.649,20.865,0.05,1.4,1.06,0,2003.721,473.067,19.741,0.053,2.46,0.95,0,2003.952,476.009,19.24,0.057,2.23,0.6,0,2003.447,479.698,18.642,0.062,0.69,-0.34,0
165,2141,40,4,312,151.39870586,0.152644,1468.067,485.74,18.043,0.014,0.67,-0.04,0,1466.074,489.138,16.646,0.007,1.49,0.02,0,1464.658,478.696,16.114,0.008,1.29,-0.01,0,1464.768,481.501,15.896,0.004,0.48,0.0,0,1464.268,485.265,15.794,0.014,1.27,-0.21,0
166,2141,40,4,353,151.39871876,0.19083531,9999.99,9999.99,99.999,9.999,9.99,9.99,9,1813.375,489.259,21.449,0.048,0.85,0.04,0,1811.798,478.728,20.157,0.034,1.16,0.41,0,1811.986,481.62,18.99,0.035,1.57,0.23,0,1811.484,485.336,18.205,0.043,0.77,-0.18,0
167,2141,40,4,92,151.3991491,0.05952614,622.025,489.885,21.947,0.261,0.51,-0.74,0,619.085,493.157,20.573,0.026,0.9,0.15,0,618.061,482.933,20.196,0.032,1.12,0.11,0,617.981,485.525,19.947,0.031,0.78,-0.06,0,617.489,489.406,20.121,0.155,0.54,-0.4,0
168,2141,40,4,208,151.39939893,0.08178597,9999.99,9999.99,99.999,9.999,9.99,9.99,9,821.551,495.433,21.359,0.052,0.96,-0.09,0,820.433,485.157,20.804,0.043,0.93,0.04,0,820.398,487.8,20.611,0.065,0.96,-0.03,0,819.905,491.653,20.609,0.293,0.67,0.54,0
169,2141,40,4,140,151.39942368,0.0710511,726.731,492.368,21.656,0.193,0.5,1.0,0,723.909,495.656,20.711,0.029,0.91,0.15,0,722.836,485.405,20.31,0.028,0.87,0.08,0,722.78,488.023,20.107,0.034,0.75,-0.09,0,722.287,491.89,20.224,0.207,0.66,0.34,0
